Date-Time,Material,Lot,Lot Value,Source Type,Source Name,Notes,Company,Sequence,Operator,Trans(Value),Dn(10)(Value),Dn(50)(Value),Dn(90)(Value),%N < 10�(Value),D[4][3](Value),D[3][2](Value),Cv(Value),Span(Value),R(Value),Trans(Average),Dn(10)(Average),Dn(50)(Average),Dn(90)(Average),%N < 10�(Average),D[4][3](Average),D[3][2](Average),Cv(Average),Span(Average),R(Average),Trans(Std),Dn(10)(Std),Dn(50)(Std),Dn(90)(Std),%N < 10�(Std),D[4][3](Std),D[3][2](Std),Cv(Std),Span(Std),R(Std),Trans(Min),Dn(10)(Min),Dn(50)(Min),Dn(90)(Min),%N < 10�(Min),D[4][3](Min),D[3][2](Min),Cv(Min),Span(Min),R(Min),Trans(Max),Dn(10)(Max),Dn(50)(Max),Dn(90)(Max),%N < 10�(Max),D[4][3](Max),D[3][2](Max),Cv(Max),Span(Max),R(Max),Number of records in average ,Transmission,Scatter start,Scatter end,Sc[0],Sc[1],Sc[2],Sc[3],Sc[4],Sc[5],Sc[6],Sc[7],Sc[8],Sc[9],Sc[10],Sc[11],Sc[12],Sc[13],Sc[14],Sc[15],Sc[16],Sc[17],Sc[18],Sc[19],Sc[20],Sc[21],Sc[22],Sc[23],Sc[24],Sc[25],Sc[26],Sc[27],Sc[28],Sc[29],Sc[30],Sc[31],Sc[32],Sc[33],Sc[34],Sc[35],Sc[36],Sc[M],Sr[0],Sr[1],Sr[2],Sr[3],Sr[4],Sr[5],Sr[6],Sr[7],Sr[8],Sr[9],Sr[10],Sr[11],Sr[12],Sr[13],Sr[14],Sr[15],Sr[16],Sr[17],Sr[18],Sr[19],Sr[20],Sr[21],Sr[22],Sr[23],Sr[24],Sr[25],Sr[26],Sr[27],Sr[28],Sr[29],Sr[30],Sr[31],Sr[32],Sr[33],Sr[34],Sr[35],Sr[36],Sr[M],Background start,Background end,Bl[0],Bl[1],Bl[2],Bl[3],Bl[4],Bl[5],Bl[6],Bl[7],Bl[8],Bl[9],Bl[10],Bl[11],Bl[12],Bl[13],Bl[14],Bl[15],Bl[16],Bl[17],Bl[18],Bl[19],Bl[20],Bl[21],Bl[22],Bl[23],Bl[24],Bl[25],Bl[26],Bl[27],Bl[28],Bl[29],Bl[30],Bl[31],Bl[32],Bl[33],Bl[34],Bl[35],Bl[36],Bl[M],Bd[0],Bd[1],Bd[2],Bd[3],Bd[4],Bd[5],Bd[6],Bd[7],Bd[8],Bd[9],Bd[10],Bd[11],Bd[12],Bd[13],Bd[14],Bd[15],Bd[16],Bd[17],Bd[18],Bd[19],Bd[20],Bd[21],Bd[22],Bd[23],Bd[24],Bd[25],Bd[26],Bd[27],Bd[28],Bd[29],Bd[30],Bd[31],Bd[32],Bd[33],Bd[34],Bd[35],Bd[36],Bd[M],Dc[0],Dc[1],Dc[2],Dc[3],Dc[4],Dc[5],Dc[6],Dc[7],Dc[8],Dc[9],Dc[10],Dc[11],Dc[12],Dc[13],Dc[14],Dc[15],Dc[16],Dc[17],Dc[18],Dc[19],Dc[20],Dc[21],Dc[22],Dc[23],Dc[24],Dc[25],Dc[26],Dc[27],Dc[28],Dc[29],Dc[30],Dc[31],Dc[32],Dc[33],Dc[34],Dc[35],Dc[36],Dc[M],Detector start,Detector end,Xrr,Nrr,First scatter channel,Automatic first scatter channel,Multiple Scattering,Scattering threshold,Minimum size,Maximum size,Averaging period,Particle RI (real),Particle RI (absorption),Dispersant RI,Density,Analysis version,Laser Wavelength,Lens,Instrument,Path Length,Gain,Laser beam,System serial number,Detector serial number,Curve fit,Mesh Factor,Correlation shift,Min. scatter warn,Min. scatter error,Min. transmission warn,Min. transmission error,Average background warn,Average background error,Peak background warn,Peak background error,Background transmission warn,Background transmission error,Average dark background warn,Average dark background error,Peak dark background warn,Peak dark background error,Experiment delay,Trigger,Event,Duration,Time (relative),Z,RZ (mm):,RY (mm):,Y,Dx(50),Dx(10),Dx(90),D[4][3],D[3][2],Cv(%),%Cv(R=0),%Cv(R=15),%Cv(R=30),%Cv(R=45),%Cv(R=60),%Cv(R=75),%Cv(R=90),%Cv(R=100),,0.10000020,0.11659167,0.13593590,0.15848963,0.18478534,0.21544389,0.25118914,0.29286504,0.34145555,0.39810795,0.46415979,0.54117060,0.63095856,0.73564368,0.85769761,1.00000191,1.16591668,1.35935903,1.58489633,1.84785342,2.15443897,2.51189137,2.92865038,3.41455555,3.98107958,4.64159775,5.41170597,6.30958605,7.35643721,8.57697582,10.00002003,11.65916729,13.59359074,15.84896278,18.47853470,21.54438972,25.11891365,29.28650284,34.14555740,39.81079483,46.41598129,54.11705780,63.09585953,73.56436920,85.76976013,100.00019836,116.59166718,135.93591309,158.48962402,184.78533936,215.44389343,251.18913269,292.86502075,341.45556641,398.10794067,464.15979004,541.17059326,630.95855713,735.64367676,857.69757080,1000.00195313
18 Mar 2026 11:38:37.2499,Water,Droplet no.,6,,,First tests,,,local_user,99.9820098877,10.1863422394,10.7397232056,11.3523225784,0.647043049335,460.088592529,70.8606185913,0.035299744457,0.108567073941,15.3579759598,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1,99.98,1,27,23047.23,4.13,3.55,2.11,1.19,0.41,0.06,0.22,0.22,0.33,0.78,0.19,0.03,0.12,0.02,0.15,0.91,0.52,0.37,0.13,0.97,2.28,0.31,1.17,0.21,1.86,0.40,3.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22919.94,208.13,154.18,127.09,108.80,100.18,74.31,69.02,63.39,54.59,49.50,50.97,39.11,36.62,27.95,26.30,25.45,25.03,19.33,17.54,16.30,15.34,10.45,11.97,5.71,17.76,14.16,246.10,11.04,29.95,12.81,18.25,6.33,2.96,0.99,0.52,0.53,803.14,1,36,23051.38,207.21,149.13,127.10,107.44,100.88,75.30,69.11,63.52,54.78,48.57,51.60,40.05,36.66,28.62,27.44,24.42,24.72,19.02,18.06,15.48,12.71,10.67,10.66,7.48,15.75,14.07,244.21,11.11,29.66,12.71,17.92,6.15,3.13,1.02,0.57,0.23,807.60,110.06,111.79,137.69,108.10,111.80,105.77,125.73,134.49,105.67,106.21,126.47,124.65,122.79,123.74,114.33,111.34,126.87,110.26,121.09,103.69,133.55,134.68,110.93,134.74,146.19,98.79,130.42,118.55,115.26,127.43,125.61,119.99,102.05,110.18,132.98,114.77,97.22,0.00,28249.29,0.98,1.00,0.99,0.99,0.99,0.98,0.98,0.98,0.98,0.98,0.97,0.97,0.97,0.97,0.96,0.97,0.96,0.96,0.97,0.97,0.97,0.96,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.98,0.75,0.75,0.75,474.35,1,36,0.00,0.00,1,0,0,1,0.050,1000.000,0.00,1.33,0.00,1.00,1.00,1,w =  632.8 (nm),300mm,Spray,114.00,???,w0 = 10.00 (mm),MAL1320656,EC09-CDL,No fit,0,0,250,0,10,0,800,20000,2000,20000,50,25,10000,20000,10000,20000,-0.00,1,6,0.0001,0.0001,50,10,10,0,10.74,10.19,11.35,460.09,70.86,0.0000,100,100,100,100,100,100,100,100,,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.31,7.61,32.66,33.65,8.44,0.36,0.00
18 Mar 2026 11:38:37.2500,Water,Droplet no.,6,,,First tests,,,local_user,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,99.99,1,27,23048.24,1.43,2.51,2.85,2.40,1.93,1.12,1.51,0.93,0.22,0.06,0.58,1.78,0.65,1.34,1.29,1.48,0.78,1.57,0.28,0.13,1.13,1.16,0.26,2.02,0.58,1.01,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22920.94,207.15,151.11,129.63,108.80,102.89,75.06,70.92,63.94,54.59,47.84,51.53,42.40,36.07,30.11,28.42,25.99,25.03,20.86,18.06,14.79,13.87,11.87,10.61,9.72,16.11,14.90,246.41,11.04,29.74,13.15,18.53,5.99,3.22,1.27,0.20,-0.04,803.14,1,36,23051.38,207.21,149.13,127.10,107.44,100.88,75.30,69.11,63.52,54.78,48.57,51.60,40.05,36.66,28.62,27.44,24.42,24.72,19.02,18.06,15.48,12.71,10.67,10.66,7.48,15.75,14.07,244.21,11.11,29.66,12.71,17.92,6.15,3.13,1.02,0.57,0.23,807.60,110.06,111.79,137.69,108.10,111.80,105.77,125.73,134.49,105.67,106.21,126.47,124.65,122.79,123.74,114.33,111.34,126.87,110.26,121.09,103.69,133.55,134.68,110.93,134.74,146.19,98.79,130.42,118.55,115.26,127.43,125.61,119.99,102.05,110.18,132.98,114.77,97.22,0.00,28249.29,0.98,1.00,0.99,0.99,0.99,0.98,0.98,0.98,0.98,0.98,0.97,0.97,0.97,0.97,0.96,0.97,0.96,0.96,0.97,0.97,0.97,0.96,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.98,0.75,0.75,0.75,474.35,1,36,-1000000015047466219876688855040.00,-1000000015047466219876688855040.00,1,0,0,1,0.050,1000.000,0.00,1.33,0.00,1.00,1.00,1,w =  632.8 (nm),300mm,Spray,114.00,???,w0 = 10.00 (mm),MAL1320656,EC09-CDL,No fit,0,0,250,0,10,0,800,20000,2000,20000,50,25,10000,20000,10000,20000,-0.00,0,6,0.0001,0.0002,50,10,10,0,-1000000015047466219876688855040.00,-1000000015047466219876688855040.00,-1000000015047466219876688855040.00,-1000000015047466219876688855040.00,-1000000015047466219876688855040.00,-100000002537764290115403776.0000,100,100,100,100,100,100,100,100,,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
18 Mar 2026 11:38:37.2501,Water,Droplet no.,6,,,First tests,,,local_user,99.999458313,10.1878728867,10.7442712784,11.3741588593,0.642154037952,428.834625244,69.1417694092,0.00104197009932,0.110411025584,12.4678525925,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1,100.00,1,27,23051.26,5.61,4.57,2.71,2.71,3.03,0.88,0.47,1.46,0.45,0.29,1.20,1.66,0.78,0.33,1.42,1.58,0.91,0.10,0.14,1.19,0.91,2.00,1.32,0.14,0.79,0.75,4.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22923.94,209.11,155.72,127.09,109.87,104.69,73.55,67.74,65.61,54.04,48.40,52.63,41.85,37.16,27.41,28.95,25.99,25.54,18.82,14.99,16.80,13.38,12.82,11.97,5.26,16.53,14.53,247.63,11.54,30.16,13.15,17.97,6.22,3.04,1.13,0.68,0.34,803.14,1,36,23051.38,207.21,149.13,127.10,107.44,100.88,75.30,69.11,63.52,54.78,48.57,51.60,40.05,36.66,28.62,27.44,24.42,24.72,19.02,18.06,15.48,12.71,10.67,10.66,7.48,15.75,14.07,244.21,11.11,29.66,12.71,17.92,6.15,3.13,1.02,0.57,0.23,807.60,110.06,111.79,137.69,108.10,111.80,105.77,125.73,134.49,105.67,106.21,126.47,124.65,122.79,123.74,114.33,111.34,126.87,110.26,121.09,103.69,133.55,134.68,110.93,134.74,146.19,98.79,130.42,118.55,115.26,127.43,125.61,119.99,102.05,110.18,132.98,114.77,97.22,0.00,28249.29,0.98,1.00,0.99,0.99,0.99,0.98,0.98,0.98,0.98,0.98,0.97,0.97,0.97,0.97,0.96,0.97,0.96,0.96,0.97,0.97,0.97,0.96,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.98,0.75,0.75,0.75,474.35,1,36,0.00,0.00,1,0,0,1,0.050,1000.000,0.00,1.33,0.00,1.00,1.00,1,w =  632.8 (nm),300mm,Spray,114.00,???,w0 = 10.00 (mm),MAL1320656,EC09-CDL,No fit,0,0,250,0,10,0,800,20000,2000,20000,50,25,10000,20000,10000,20000,-0.00,0,6,0.0001,0.0003,50,10,10,0,10.74,10.19,11.37,428.83,69.14,0.0000,100,100,100,100,100,100,100,100,,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,1.50,3.41,5.82,8.47,10.90,12.54,12.87,11.45,8.10,3.53
18 Mar 2026 11:38:37.2502,Water,Droplet no.,6,,,First tests,,,local_user,99.9951019287,35.0341339111,37.0079307556,39.059463501,0,450.626251221,250.0493927,0.0351116657257,0.108769379556,18.6056880951,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1,100.00,1,27,23050.25,4.99,5.16,3.78,1.74,0.61,0.53,0.23,0.13,0.06,0.10,0.31,0.84,1.00,0.28,0.45,0.20,0.34,0.05,0.00,0.07,0.60,0.06,0.00,0.05,0.81,1.08,4.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22922.94,209.11,155.72,129.63,108.80,99.28,75.82,68.38,63.39,54.04,48.40,51.53,40.75,37.71,28.49,27.89,24.37,25.03,18.82,15.50,14.29,13.38,10.45,9.69,6.15,16.53,14.90,247.63,11.29,29.95,12.98,18.66,6.22,3.22,1.41,0.84,-0.23,803.14,1,36,23051.38,207.21,149.13,127.10,107.44,100.88,75.30,69.11,63.52,54.78,48.57,51.60,40.05,36.66,28.62,27.44,24.42,24.72,19.02,18.06,15.48,12.71,10.67,10.66,7.48,15.75,14.07,244.21,11.11,29.66,12.71,17.92,6.15,3.13,1.02,0.57,0.23,807.60,110.06,111.79,137.69,108.10,111.80,105.77,125.73,134.49,105.67,106.21,126.47,124.65,122.79,123.74,114.33,111.34,126.87,110.26,121.09,103.69,133.55,134.68,110.93,134.74,146.19,98.79,130.42,118.55,115.26,127.43,125.61,119.99,102.05,110.18,132.98,114.77,97.22,0.00,28249.29,0.98,1.00,0.99,0.99,0.99,0.98,0.98,0.98,0.98,0.98,0.97,0.97,0.97,0.97,0.96,0.97,0.96,0.96,0.97,0.97,0.97,0.96,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.98,0.75,0.75,0.75,474.35,1,36,0.00,0.00,1,0,0,1,0.050,1000.000,0.00,1.33,0.00,1.00,1.00,1,w =  632.8 (nm),300mm,Spray,114.00,???,w0 = 10.00 (mm),MAL1320656,EC09-CDL,No fit,0,0,250,0,10,0,800,20000,2000,20000,50,25,10000,20000,10000,20000,-0.00,0,6,0.0001,0.0004,50,10,10,0,37.01,35.03,39.06,450.63,250.05,0.0000,100,100,100,100,100,100,100,100,,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.52,7.69,29.65,36.91,15.54,2.07,0.07,0.00
18 Mar 2026 11:38:37.2503,Water,Droplet no.,6,,,First tests,,,local_user,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,99.97,6,27,23044.22,0.00,0.00,0.00,0.00,0.00,2.03,2.47,1.51,0.70,0.72,1.99,0.86,1.80,1.14,0.59,2.08,0.45,0.90,1.43,0.55,0.72,0.72,0.07,0.06,0.82,1.11,4.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22916.94,205.18,148.03,127.09,104.50,97.48,77.33,71.56,64.50,55.14,48.40,54.29,39.11,38.80,29.57,27.36,27.07,24.51,19.84,19.59,15.79,13.38,11.40,10.61,7.04,16.53,14.90,247.94,10.79,29.74,12.81,18.39,6.22,3.31,1.41,1.32,-0.04,803.14,1,36,23051.38,207.21,149.13,127.10,107.44,100.88,75.30,69.11,63.52,54.78,48.57,51.60,40.05,36.66,28.62,27.44,24.42,24.72,19.02,18.06,15.48,12.71,10.67,10.66,7.48,15.75,14.07,244.21,11.11,29.66,12.71,17.92,6.15,3.13,1.02,0.57,0.23,807.60,110.06,111.79,137.69,108.10,111.80,105.77,125.73,134.49,105.67,106.21,126.47,124.65,122.79,123.74,114.33,111.34,126.87,110.26,121.09,103.69,133.55,134.68,110.93,134.74,146.19,98.79,130.42,118.55,115.26,127.43,125.61,119.99,102.05,110.18,132.98,114.77,97.22,0.00,28249.29,0.98,1.00,0.99,0.99,0.99,0.98,0.98,0.98,0.98,0.98,0.97,0.97,0.97,0.97,0.96,0.97,0.96,0.96,0.97,0.97,0.97,0.96,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.98,0.75,0.75,0.75,474.35,1,36,-1000000015047466219876688855040.00,-1000000015047466219876688855040.00,1,0,0,1,0.050,1000.000,0.00,1.33,0.00,1.00,1.00,1,w =  632.8 (nm),300mm,Spray,114.00,???,w0 = 10.00 (mm),MAL1320656,EC09-CDL,No fit,0,0,250,0,10,0,800,20000,2000,20000,50,25,10000,20000,10000,20000,-0.00,0,6,0.0001,0.0005,50,10,10,0,-1000000015047466219876688855040.00,-1000000015047466219876688855040.00,-1000000015047466219876688855040.00,-1000000015047466219876688855040.00,-1000000015047466219876688855040.00,-100000002537764290115403776.0000,100,100,100,100,100,100,100,100,,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
18 Mar 2026 11:38:37.2504,Water,Droplet no.,6,,,First tests,,,local_user,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,100.00,2,27,23051.26,0.00,1.39,1.35,0.45,0.20,0.74,1.01,1.00,0.47,1.21,2.34,2.71,1.35,0.27,0.45,0.40,1.51,0.23,0.07,0.22,1.93,1.35,1.37,1.30,0.11,0.19,3.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22923.94,207.15,149.57,128.36,105.57,100.18,75.82,69.65,64.50,54.04,49.50,53.73,42.95,37.71,27.95,27.89,24.37,26.57,18.82,18.06,15.29,14.85,11.87,11.97,8.83,15.70,13.80,246.71,10.79,29.95,12.63,18.11,6.44,3.04,1.69,1.32,0.15,803.14,1,36,23051.38,207.21,149.13,127.10,107.44,100.88,75.30,69.11,63.52,54.78,48.57,51.60,40.05,36.66,28.62,27.44,24.42,24.72,19.02,18.06,15.48,12.71,10.67,10.66,7.48,15.75,14.07,244.21,11.11,29.66,12.71,17.92,6.15,3.13,1.02,0.57,0.23,807.60,110.06,111.79,137.69,108.10,111.80,105.77,125.73,134.49,105.67,106.21,126.47,124.65,122.79,123.74,114.33,111.34,126.87,110.26,121.09,103.69,133.55,134.68,110.93,134.74,146.19,98.79,130.42,118.55,115.26,127.43,125.61,119.99,102.05,110.18,132.98,114.77,97.22,0.00,28249.29,0.98,1.00,0.99,0.99,0.99,0.98,0.98,0.98,0.98,0.98,0.97,0.97,0.97,0.97,0.96,0.97,0.96,0.96,0.97,0.97,0.97,0.96,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.98,0.75,0.75,0.75,474.35,1,36,-1000000015047466219876688855040.00,-1000000015047466219876688855040.00,1,0,0,1,0.050,1000.000,0.00,1.33,0.00,1.00,1.00,1,w =  632.8 (nm),300mm,Spray,114.00,???,w0 = 10.00 (mm),MAL1320656,EC09-CDL,No fit,0,0,250,0,10,0,800,20000,2000,20000,50,25,10000,20000,10000,20000,-0.00,0,6,0.0001,0.0006,50,10,10,0,-1000000015047466219876688855040.00,-1000000015047466219876688855040.00,-1000000015047466219876688855040.00,-1000000015047466219876688855040.00,-1000000015047466219876688855040.00,-100000002537764290115403776.0000,100,100,100,100,100,100,100,100,,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
18 Mar 2026 11:38:37.2505,Water,Droplet no.,6,,,First tests,,,local_user,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,100.00,2,27,23052.26,0.00,2.26,2.39,1.11,0.98,0.46,0.04,0.00,0.22,0.78,0.27,0.25,0.31,1.26,0.75,0.94,2.41,0.79,0.93,0.13,0.21,0.09,0.85,0.94,0.82,0.26,4.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22924.94,206.16,151.11,129.63,106.65,101.99,75.06,68.38,61.17,53.49,49.50,50.42,40.20,36.07,30.11,27.89,24.91,27.59,19.33,19.08,15.29,12.89,10.45,11.52,8.38,16.53,13.06,247.32,10.79,30.16,12.98,17.83,6.55,3.31,1.27,0.84,0.34,803.14,1,36,23051.38,207.21,149.13,127.10,107.44,100.88,75.30,69.11,63.52,54.78,48.57,51.60,40.05,36.66,28.62,27.44,24.42,24.72,19.02,18.06,15.48,12.71,10.67,10.66,7.48,15.75,14.07,244.21,11.11,29.66,12.71,17.92,6.15,3.13,1.02,0.57,0.23,807.60,110.06,111.79,137.69,108.10,111.80,105.77,125.73,134.49,105.67,106.21,126.47,124.65,122.79,123.74,114.33,111.34,126.87,110.26,121.09,103.69,133.55,134.68,110.93,134.74,146.19,98.79,130.42,118.55,115.26,127.43,125.61,119.99,102.05,110.18,132.98,114.77,97.22,0.00,28249.29,0.98,1.00,0.99,0.99,0.99,0.98,0.98,0.98,0.98,0.98,0.97,0.97,0.97,0.97,0.96,0.97,0.96,0.96,0.97,0.97,0.97,0.96,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.98,0.75,0.75,0.75,474.35,1,36,-1000000015047466219876688855040.00,-1000000015047466219876688855040.00,1,0,0,1,0.050,1000.000,0.00,1.33,0.00,1.00,1.00,1,w =  632.8 (nm),300mm,Spray,114.00,???,w0 = 10.00 (mm),MAL1320656,EC09-CDL,No fit,0,0,250,0,10,0,800,20000,2000,20000,50,25,10000,20000,10000,20000,-0.00,0,6,0.0001,0.0007,50,10,10,0,-1000000015047466219876688855040.00,-1000000015047466219876688855040.00,-1000000015047466219876688855040.00,-1000000015047466219876688855040.00,-1000000015047466219876688855040.00,-100000002537764290115403776.0000,100,100,100,100,100,100,100,100,,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
18 Mar 2026 11:38:37.2506,Water,Droplet no.,6,,,First tests,,,local_user,99.977645874,13.8524713516,14.6130514145,15.4730215073,0,396.944061279,75.5862197876,0.0481375157833,0.110897451639,14.8341398239,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1,99.98,1,27,23046.23,3.63,2.67,1.43,1.05,0.77,0.97,0.38,0.27,0.78,1.23,0.62,1.55,1.49,1.71,0.30,0.19,0.73,0.23,0.88,0.17,0.67,0.75,0.45,0.06,0.40,0.20,3.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22918.94,208.13,152.65,124.54,108.80,100.18,76.58,65.84,63.39,55.14,50.05,49.87,41.85,37.71,30.65,25.77,24.37,25.54,18.82,19.08,15.29,13.38,11.40,11.06,6.60,16.11,13.43,246.71,11.29,30.16,12.81,17.83,6.33,3.13,0.99,0.68,0.53,803.14,1,36,23051.38,207.21,149.13,127.10,107.44,100.88,75.30,69.11,63.52,54.78,48.57,51.60,40.05,36.66,28.62,27.44,24.42,24.72,19.02,18.06,15.48,12.71,10.67,10.66,7.48,15.75,14.07,244.21,11.11,29.66,12.71,17.92,6.15,3.13,1.02,0.57,0.23,807.60,110.06,111.79,137.69,108.10,111.80,105.77,125.73,134.49,105.67,106.21,126.47,124.65,122.79,123.74,114.33,111.34,126.87,110.26,121.09,103.69,133.55,134.68,110.93,134.74,146.19,98.79,130.42,118.55,115.26,127.43,125.61,119.99,102.05,110.18,132.98,114.77,97.22,0.00,28249.29,0.98,1.00,0.99,0.99,0.99,0.98,0.98,0.98,0.98,0.98,0.97,0.97,0.97,0.97,0.96,0.97,0.96,0.96,0.97,0.97,0.97,0.96,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.98,0.75,0.75,0.75,474.35,1,36,0.00,0.00,1,0,0,1,0.050,1000.000,0.00,1.33,0.00,1.00,1.00,1,w =  632.8 (nm),300mm,Spray,114.00,???,w0 = 10.00 (mm),MAL1320656,EC09-CDL,No fit,0,0,250,0,10,0,800,20000,2000,20000,50,25,10000,20000,10000,20000,-0.00,0,6,0.0001,0.0008,50,10,10,0,14.61,13.85,15.47,396.94,75.59,0.0000,100,100,100,100,100,100,100,100,,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.64,11.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,2.66,22.10,34.94,8.13,0.14,0.00
