Instrument Name,Optical Particle Sizer
Model Number,3330
Serial Number,3330202201
Firmware Version,1.4
Calibration Date,3
ProtocolName_Number,TEST_124
TestStartTime,15:17:31
TestStartDate,2026/07/08
TestLength [D:H:M:S],0:0:0:40
Sample Interval [H:M:S],0.0:0.0:0.25
Number Channels Enabled,16
Bin 1 Cut Point (um),0.300
Bin 2 Cut Point (um),0.374
Bin 3 Cut Point (um),0.465
Bin 4 Cut Point (um),0.579
Bin 5 Cut Point (um),0.721
Bin 6 Cut Point (um),0.897
Bin 7 Cut Point (um),1.117
Bin 8 Cut Point (um),1.391
Bin 9 Cut Point (um),1.732
Bin 10 Cut Point (um),2.156
Bin 11 Cut Point (um),2.685
Bin 12 Cut Point (um),3.343
Bin 13 Cut Point (um),4.162
Bin 14 Cut Point (um),5.182
Bin 15 Cut Point (um),6.451
Bin 16 Cut Point (um),8.031
Bin 17 Cut Point (um),10.000
Alarm threshold [#/cm3],4000.000
Density [g/cm3],1.000
Refractive Index,1.500-0.000j
Shape Correction Factor,0.000
FlowCal,1.000
Deadtime Correction Factor,1
Errors,
Number of Samples,30
,
Elapsed Time [s],Bin 1,Bin 2,Bin 3,Bin 4,Bin 5,Bin 6,Bin 7,Bin 8,Bin 9,Bin 10,Bin 11,Bin 12,Bin 13,Bin 14,Bin 15,Bin 16,Bin 17,Deadtime (s),Temperature (C),Humidity (%),Ambient Pressure (kPa),Alarms,Errors
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.565,33.185,0.000,101.534,0,
1,31,7,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0.565,33.185,0.000,101.565,0,
2,16,8,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.565,33.185,0.000,101.565,0,
3,32,6,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.565,33.185,0.000,101.534,0,
4,42,19,25,11,6,19,16,25,47,88,84,51,15,6,2,0,0,0.565,33.185,0.000,101.534,0,
5,48,30,60,36,35,61,47,125,202,315,370,201,81,18,5,0,1,0.565,33.185,0.000,101.565,0,
6,56,24,54,40,35,61,46,117,160,274,330,205,94,27,6,4,0,0.565,33.185,0.000,101.565,0,
7,36,11,17,11,8,8,21,32,38,76,77,50,21,6,3,4,0,0.565,33.185,0.000,101.565,0,
8,26,10,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.565,33.185,0.000,101.565,0,
9,27,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.565,33.185,0.000,101.565,0,
10,31,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.565,33.185,0.000,101.534,0,
11,28,12,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0.565,33.185,0.000,101.534,0,
12,20,4,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0.565,33.185,0.000,101.565,0,
13,35,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.565,33.185,0.000,101.565,0,
14,22,8,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0.565,33.185,0.000,101.565,0,
15,24,15,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.565,33.185,0.000,101.565,0,
16,33,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.565,33.185,0.000,101.565,0,
17,27,6,1,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0.565,33.185,0.000,101.565,0,
18,27,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.565,33.185,0.000,101.565,0,
19,27,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.565,33.185,0.000,101.565,0,
20,20,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.565,33.185,0.000,101.534,0,
21,26,10,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.565,33.185,0.000,101.534,0,
22,25,6,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0.565,33.185,0.000,101.565,0,
23,28,10,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.565,33.185,0.000,101.565,0,
24,27,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.565,33.185,0.000,101.565,0,
25,22,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.565,33.185,0.000,101.565,0,
26,28,13,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0.565,33.185,0.000,101.565,0,
27,33,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.565,33.185,0.000,101.565,0,
28,28,5,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.565,33.185,0.000,101.565,0,
29,24,12,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0.565,33.185,0.000,101.565,0,
30,20,8,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0.565,33.185,0.000,101.534,0,
